sim_id,customer_id,device_type,apn,plan_id,status,city
4844,9007,Gateway,apn-iot,13,active,Izmir
4845,9013,SmartMeter,apn-iot,11,active,Elazığ
4846,9053,Tracker,apn-iot,12,active,Malatya
4847,9043,SmartMeter,apn-iot,11,active,Gaziantep
4848,9092,ATM,apn-video,14,active,Mersin
4849,9061,Camera,apn-video,15,active,Van
4850,9013,ATM,apn-m2m,11,blocked,Bursa
4851,9088,Gateway,apn-video,14,inactive,Erzurum
4852,9099,SmartMeter,apn-iot,11,inactive,Malatya
4853,9018,Camera,apn-video,15,inactive,Bursa
4854,9001,SmartMeter,apn-iot,12,active,Batman
4855,9071,POS,apn-data,12,active,Antalya
4856,9021,Sensor,apn-data,11,active,Bursa
4857,9053,POS,apn-data,13,active,Konya
4858,9084,Sensor,apn-m2m,12,active,Ankara
4859,9061,Camera,apn-video,14,inactive,Kayseri
4860,9062,Camera,apn-video,15,active,Kayseri
4861,9084,POS,apn-m2m,11,active,Kayseri
4862,9026,ATM,apn-data,11,active,Sivas
4863,9097,SmartMeter,apn-iot,12,active,Antalya
4864,9037,SmartMeter,apn-iot,12,active,Van
4865,9042,Gateway,apn-video,15,inactive,Adana
4866,9037,ATM,apn-m2m,11,active,Kayseri
4867,9083,Tracker,apn-iot,11,active,Antalya
4868,9008,Sensor,apn-iot,12,active,Ankara
4869,9099,Gateway,apn-m2m,11,active,Mersin
4870,9012,Tracker,apn-data,13,active,Bursa
4871,9084,POS,apn-video,15,active,Elazığ
4872,9074,Tracker,apn-data,13,active,Istanbul
4873,9030,SmartMeter,apn-iot,12,active,Mersin
4874,9069,Camera,apn-video,15,active,Konya
4875,9095,SmartMeter,apn-iot,13,active,Gaziantep
4876,9093,Tracker,apn-iot,13,active,Batman
4877,9005,ATM,apn-iot,12,inactive,Erzurum
4878,9023,ATM,apn-data,11,active,Eskisehir
4879,9054,ATM,apn-data,13,active,Malatya
4880,9023,Tracker,apn-m2m,13,inactive,Van
4881,9005,Tracker,apn-data,13,active,Istanbul
4882,9051,ATM,apn-m2m,13,active,Konya
4883,9064,Tracker,apn-video,14,active,Manisa
4884,9024,Sensor,apn-data,13,active,Kahramanmaras
4885,9096,ATM,apn-data,12,active,Van
4886,9038,Camera,apn-video,15,active,Elazığ
4887,9005,SmartMeter,apn-iot,13,active,Van
4888,9002,ATM,apn-video,15,active,Van
4889,9039,Sensor,apn-data,12,active,Eskisehir
4890,9073,POS,apn-m2m,11,active,Van
4891,9078,SmartMeter,apn-iot,11,active,Urfa
4892,9014,Tracker,apn-video,15,inactive,Adana
4893,9043,Sensor,apn-m2m,13,active,Ankara
4894,9037,ATM,apn-iot,12,active,Manisa
4895,9059,Camera,apn-video,15,active,Erzurum
4896,9083,SmartMeter,apn-iot,11,active,Batman
4897,9070,Camera,apn-video,14,active,Kayseri
4898,9068,Gateway,apn-iot,12,active,Antalya
4899,9064,Camera,apn-video,15,active,Kahramanmaras
4900,9018,Gateway,apn-data,12,active,Erzurum
4901,9065,ATM,apn-iot,13,blocked,Eskisehir
4902,9060,POS,apn-video,14,active,Malatya
4903,9035,Camera,apn-video,15,inactive,Konya
4904,9025,Gateway,apn-data,11,active,Diyarbakir
4905,9015,POS,apn-data,11,inactive,Istanbul
4906,9043,ATM,apn-video,14,active,Bursa
4907,9021,POS,apn-video,15,active,Van
4908,9094,POS,apn-iot,11,active,Urfa
4909,9059,ATM,apn-iot,12,active,Istanbul
4910,9083,ATM,apn-data,11,active,Erzurum
4911,9033,ATM,apn-iot,12,inactive,Urfa
4912,9092,SmartMeter,apn-iot,12,active,Mersin
4913,9024,Sensor,apn-video,14,inactive,Trabzon
4914,9002,POS,apn-m2m,11,active,Konya
4915,9095,Camera,apn-video,15,active,Trabzon
4916,9044,Sensor,apn-m2m,13,active,Antalya
4917,9038,POS,apn-video,14,active,Gaziantep
4918,9073,Gateway,apn-iot,13,active,Batman
4919,9087,Gateway,apn-m2m,11,active,Antalya
4920,9097,Gateway,apn-data,12,active,Batman
4921,9025,POS,apn-iot,13,active,Kayseri
4922,9023,Sensor,apn-video,14,active,Van
4923,9079,POS,apn-m2m,12,active,Erzurum
4924,9082,SmartMeter,apn-iot,12,active,Sivas
4925,9052,SmartMeter,apn-iot,13,active,Gaziantep
4926,9055,Tracker,apn-video,15,active,Urfa
4927,9066,Camera,apn-video,15,blocked,Antalya
4928,9042,POS,apn-data,12,blocked,Sivas
4929,9012,Sensor,apn-data,11,active,Elazığ
4930,9052,Tracker,apn-data,11,active,Gaziantep
4931,9086,Tracker,apn-m2m,13,active,Eskisehir
4932,9013,Gateway,apn-data,11,active,Kahramanmaras
4933,9024,SmartMeter,apn-iot,13,active,Trabzon
4934,9018,POS,apn-video,15,blocked,Ankara
4935,9062,Sensor,apn-video,15,inactive,Diyarbakir
4936,9042,Sensor,apn-video,14,inactive,Sivas
4937,9032,POS,apn-iot,12,active,Eskisehir
4938,9001,SmartMeter,apn-iot,12,active,Bursa
4939,9034,POS,apn-video,14,inactive,Kayseri
4940,9050,ATM,apn-data,12,active,Kahramanmaras
4941,9031,SmartMeter,apn-iot,11,active,Diyarbakir
4942,9058,Tracker,apn-iot,12,active,Izmir
4943,9097,POS,apn-iot,12,active,Kahramanmaras
4944,9035,Camera,apn-video,15,active,Bursa
4945,9043,Gateway,apn-iot,12,inactive,Ankara
4946,9039,Gateway,apn-iot,12,active,Urfa
4947,9075,ATM,apn-video,14,active,Diyarbakir
4948,9093,Tracker,apn-iot,13,active,Kahramanmaras
4949,9074,SmartMeter,apn-iot,11,active,Antalya
4950,9002,ATM,apn-data,12,inactive,Gaziantep
4951,9034,SmartMeter,apn-iot,11,inactive,Manisa
4952,9084,Camera,apn-video,14,active,Istanbul
4953,9047,SmartMeter,apn-iot,12,inactive,Adana
4954,9089,SmartMeter,apn-iot,13,active,Manisa
4955,9031,Gateway,apn-m2m,11,active,Urfa
4956,9008,Sensor,apn-data,13,active,Malatya
4957,9086,Gateway,apn-m2m,11,active,Konya
4958,9016,Tracker,apn-video,14,inactive,Ankara
4959,9060,Tracker,apn-video,14,blocked,Antalya
4960,9040,Tracker,apn-video,14,blocked,Konya
4961,9021,SmartMeter,apn-iot,11,inactive,Konya
4962,9052,SmartMeter,apn-iot,13,active,Adana
4963,9088,SmartMeter,apn-iot,13,active,Van
4964,9065,Sensor,apn-iot,11,active,Istanbul
4965,9091,Camera,apn-video,15,active,Trabzon
4966,9099,Sensor,apn-data,12,blocked,Manisa
4967,9040,Camera,apn-video,14,blocked,Ankara
4968,9089,Gateway,apn-video,15,active,Izmir
4969,9016,POS,apn-iot,12,active,Diyarbakir
4970,9082,Sensor,apn-iot,12,active,Elazığ
4971,9038,Tracker,apn-data,11,active,Kahramanmaras
4972,9048,Sensor,apn-video,14,active,Eskisehir
4973,9079,Gateway,apn-m2m,12,active,Urfa
4974,9029,POS,apn-video,15,active,Urfa
4975,9029,Tracker,apn-video,15,active,Malatya
4976,9018,ATM,apn-video,15,active,Van
4977,9062,Tracker,apn-iot,13,active,Batman
4978,9020,Gateway,apn-data,13,active,Konya
4979,9059,Camera,apn-video,14,active,Istanbul
4980,9096,ATM,apn-iot,13,inactive,Malatya
4981,9078,Gateway,apn-m2m,11,blocked,Malatya
4982,9048,SmartMeter,apn-iot,12,active,Batman
4983,9054,Gateway,apn-video,15,inactive,Konya
4984,9090,SmartMeter,apn-iot,11,active,Adana
4985,9071,Sensor,apn-data,11,active,Kayseri
4986,9061,Camera,apn-video,14,inactive,Diyarbakir
4987,9097,SmartMeter,apn-iot,12,inactive,Antalya
4988,9069,SmartMeter,apn-iot,11,active,Adana
4989,9086,Camera,apn-video,14,active,Izmir
4990,9028,ATM,apn-video,14,active,Adana
4991,9098,Tracker,apn-data,13,active,Antalya
4992,9032,POS,apn-video,14,active,Konya
4993,9088,Gateway,apn-m2m,13,active,Manisa
4994,9097,ATM,apn-video,15,active,Urfa
4995,9077,POS,apn-iot,12,blocked,Bursa
4996,9011,SmartMeter,apn-iot,13,active,Bursa
4997,9068,Gateway,apn-video,15,active,Istanbul
4998,9058,POS,apn-iot,11,active,Mersin
4999,9068,Tracker,apn-m2m,13,active,Mersin
5000,9091,ATM,apn-data,13,inactive,Adana
5001,9047,Sensor,apn-data,12,blocked,Van
5002,9010,Tracker,apn-iot,13,active,Elazığ
5003,9073,ATM,apn-m2m,12,active,Gaziantep
5004,9015,Camera,apn-video,14,active,Bursa
5005,9008,POS,apn-iot,12,blocked,Sivas
5006,9071,Sensor,apn-video,15,active,Mersin
5007,9065,Camera,apn-video,15,active,Istanbul
5008,9026,POS,apn-m2m,11,active,Ankara
5009,9074,Sensor,apn-m2m,12,active,Istanbul
5010,9069,Camera,apn-video,14,active,Izmir
5011,9020,Camera,apn-video,14,active,Bursa
5012,9022,SmartMeter,apn-iot,11,active,Diyarbakir
5013,9042,Tracker,apn-video,14,active,Bursa
5014,9067,SmartMeter,apn-iot,12,active,Batman
5015,9057,Tracker,apn-iot,13,active,Gaziantep
5016,9015,Camera,apn-video,15,active,Bursa
5017,9088,SmartMeter,apn-iot,11,active,Diyarbakir
5018,9027,Sensor,apn-m2m,13,active,Elazığ
5019,9092,Sensor,apn-video,15,inactive,Eskisehir
5020,9075,POS,apn-m2m,12,inactive,Trabzon
5021,9063,ATM,apn-iot,12,active,Kahramanmaras
5022,9012,Sensor,apn-iot,11,active,Erzurum
5023,9066,ATM,apn-m2m,13,active,Trabzon
5024,9058,SmartMeter,apn-iot,12,active,Manisa
5025,9008,ATM,apn-iot,11,active,Van
5026,9059,POS,apn-data,11,active,Batman
5027,9017,Camera,apn-video,15,active,Manisa
5028,9066,Camera,apn-video,14,active,Trabzon
5029,9054,Gateway,apn-video,15,inactive,Urfa
5030,9059,ATM,apn-iot,11,active,Istanbul
5031,9073,POS,apn-video,15,active,Gaziantep
5032,9008,POS,apn-iot,13,active,Urfa
5033,9072,Sensor,apn-m2m,12,active,Batman
5034,9060,POS,apn-m2m,12,active,Ankara
5035,9087,Camera,apn-video,14,active,Kayseri
5036,9040,POS,apn-video,14,active,Konya
5037,9093,SmartMeter,apn-iot,12,active,Antalya
5038,9003,Tracker,apn-video,14,active,Sivas
5039,9051,ATM,apn-data,11,active,Eskisehir
5040,9033,Gateway,apn-data,12,blocked,Erzurum
5041,9001,Camera,apn-video,15,active,Mersin
5042,9096,SmartMeter,apn-iot,11,inactive,Bursa
5043,9028,POS,apn-data,11,active,Adana
5044,9075,Tracker,apn-video,15,inactive,Erzurum
5045,9010,Gateway,apn-m2m,13,active,Van
5046,9006,Gateway,apn-video,14,inactive,Ankara
5047,9055,Gateway,apn-iot,13,active,Trabzon
5048,9045,SmartMeter,apn-iot,11,active,Manisa
5049,9090,POS,apn-iot,11,active,Izmir
5050,9009,Camera,apn-video,14,active,Mersin
5051,9070,ATM,apn-iot,11,active,Gaziantep
5052,9008,SmartMeter,apn-iot,13,active,Trabzon
5053,9009,SmartMeter,apn-iot,11,active,Erzurum
5054,9061,ATM,apn-video,14,inactive,Eskisehir
5055,9005,Sensor,apn-m2m,11,active,Sivas
5056,9037,ATM,apn-m2m,12,active,Ankara
5057,9053,Camera,apn-video,14,active,Trabzon
5058,9024,Gateway,apn-data,12,active,Sivas
5059,9099,SmartMeter,apn-iot,13,active,Diyarbakir
5060,9018,Sensor,apn-iot,13,inactive,Urfa
5061,9099,SmartMeter,apn-iot,12,active,Diyarbakir
5062,9083,SmartMeter,apn-iot,11,active,Urfa
5063,9094,SmartMeter,apn-iot,11,active,Malatya
5064,9083,Sensor,apn-video,14,active,Ankara
5065,9054,ATM,apn-iot,13,active,Sivas
5066,9048,SmartMeter,apn-iot,11,active,Kahramanmaras
5067,9049,ATM,apn-data,13,active,Kahramanmaras
5068,9058,ATM,apn-video,15,blocked,Izmir
5069,9049,ATM,apn-m2m,12,active,Gaziantep
5070,9049,POS,apn-iot,12,active,Trabzon
5071,9011,Sensor,apn-iot,11,blocked,Malatya
5072,9088,POS,apn-iot,11,blocked,Konya
5073,9085,ATM,apn-m2m,12,active,Antalya
5074,9070,Gateway,apn-data,13,inactive,Malatya
5075,9018,POS,apn-data,11,blocked,Kayseri
5076,9084,Gateway,apn-m2m,12,active,Ankara
5077,9045,Tracker,apn-m2m,12,active,Adana
5078,9016,Sensor,apn-video,15,active,Konya
5079,9023,ATM,apn-m2m,13,blocked,Ankara
5080,9069,Tracker,apn-iot,11,active,Eskisehir
5081,9051,Tracker,apn-m2m,11,active,Van
5082,9068,Tracker,apn-iot,11,inactive,Elazığ
5083,9017,Tracker,apn-m2m,12,active,Urfa
5084,9094,Gateway,apn-m2m,11,blocked,Izmir
5085,9029,Gateway,apn-m2m,13,active,Malatya
5086,9001,Sensor,apn-m2m,13,active,Bursa
5087,9097,POS,apn-m2m,13,inactive,Antalya
5088,9003,ATM,apn-m2m,12,active,Urfa
5089,9039,Gateway,apn-video,14,inactive,Van
5090,9060,Sensor,apn-m2m,13,active,Manisa
5091,9087,SmartMeter,apn-iot,13,active,Urfa
5092,9093,Sensor,apn-m2m,11,active,Sivas
5093,9070,SmartMeter,apn-iot,13,inactive,Elazığ
5094,9055,Sensor,apn-video,15,inactive,Malatya
5095,9069,Camera,apn-video,14,blocked,Gaziantep
5096,9049,Camera,apn-video,14,active,Izmir
5097,9030,ATM,apn-video,15,blocked,Trabzon
5098,9032,ATM,apn-video,15,inactive,Adana
5099,9059,Gateway,apn-m2m,13,active,Van
5100,9045,ATM,apn-m2m,11,active,Malatya
5101,9020,Camera,apn-video,15,active,Van
5102,9036,POS,apn-iot,12,active,Sivas
5103,9025,ATM,apn-iot,13,active,Kahramanmaras
5104,9093,Camera,apn-video,15,active,Mersin
5105,9098,Tracker,apn-iot,12,active,Van
5106,9015,Sensor,apn-data,13,active,Malatya
5107,9005,SmartMeter,apn-iot,12,active,Adana
5108,9085,Tracker,apn-m2m,13,active,Ankara
5109,9054,POS,apn-video,15,active,Kayseri
5110,9079,ATM,apn-video,15,inactive,Ankara
5111,9099,Gateway,apn-iot,13,active,Batman
5112,9003,POS,apn-iot,11,active,Sivas
5113,9031,Gateway,apn-m2m,13,active,Urfa
5114,9027,Gateway,apn-iot,11,blocked,Sivas
5115,9009,Gateway,apn-video,14,inactive,Sivas
5116,9013,Camera,apn-video,14,active,Trabzon
5117,9077,Sensor,apn-m2m,11,active,Erzurum
5118,9005,Camera,apn-video,14,active,Van
5119,9058,POS,apn-m2m,11,inactive,Gaziantep
5120,9077,SmartMeter,apn-iot,12,active,Van
5121,9087,Camera,apn-video,15,active,Konya
5122,9091,Gateway,apn-m2m,13,active,Mersin
5123,9007,POS,apn-video,14,active,Elazığ
5124,9032,Sensor,apn-data,12,active,Kayseri
5125,9095,Gateway,apn-data,13,active,Diyarbakir
5126,9006,Camera,apn-video,15,active,Konya
5127,9052,ATM,apn-data,13,active,Bursa
5128,9057,ATM,apn-iot,12,active,Manisa
5129,9030,POS,apn-m2m,11,active,Kayseri
5130,9070,Camera,apn-video,14,active,Elazığ
5131,9028,ATM,apn-data,13,active,Izmir
5132,9097,Camera,apn-video,15,inactive,Antalya
5133,9100,Camera,apn-video,14,active,Erzurum
5134,9008,ATM,apn-iot,11,active,Sivas
5135,9018,ATM,apn-data,13,inactive,Ankara
5136,9065,Gateway,apn-data,11,blocked,Adana
5137,9038,Sensor,apn-iot,11,active,Batman
5138,9030,ATM,apn-data,11,active,Urfa
5139,9094,Gateway,apn-video,14,active,Van
5140,9074,Tracker,apn-iot,11,active,Antalya
5141,9041,Tracker,apn-data,12,active,Urfa
5142,9074,Camera,apn-video,15,inactive,Istanbul
5143,9077,POS,apn-m2m,12,active,Eskisehir
5144,9099,Tracker,apn-video,14,active,Mersin
5145,9087,Camera,apn-video,14,inactive,Urfa
5146,9042,POS,apn-video,14,active,Istanbul
5147,9031,Sensor,apn-video,15,inactive,Mersin
5148,9039,SmartMeter,apn-iot,12,active,Kahramanmaras
5149,9019,Gateway,apn-data,11,inactive,Bursa
5150,9085,Sensor,apn-iot,11,active,Istanbul
5151,9067,Tracker,apn-data,13,inactive,Antalya
5152,9029,POS,apn-m2m,12,active,Diyarbakir
5153,9053,Tracker,apn-iot,11,blocked,Sivas
5154,9039,POS,apn-iot,12,inactive,Erzurum
5155,9036,SmartMeter,apn-iot,13,blocked,Van
5156,9008,SmartMeter,apn-iot,11,inactive,Istanbul
5157,9072,POS,apn-video,14,active,Sivas
5158,9076,Gateway,apn-data,13,active,Adana
5159,9095,Tracker,apn-m2m,12,active,Ankara
5160,9023,Sensor,apn-m2m,11,blocked,Kahramanmaras
5161,9081,Gateway,apn-m2m,13,inactive,Izmir
5162,9087,Gateway,apn-video,14,blocked,Malatya
5163,9055,POS,apn-m2m,13,blocked,Urfa
5164,9072,SmartMeter,apn-iot,12,active,Mersin
5165,9064,POS,apn-iot,11,blocked,Konya
5166,9007,Tracker,apn-m2m,11,active,Istanbul
5167,9045,ATM,apn-iot,11,active,Malatya
5168,9083,Gateway,apn-video,15,active,Gaziantep
5169,9086,SmartMeter,apn-iot,11,active,Trabzon
5170,9049,Camera,apn-video,15,inactive,Urfa
5171,9068,Gateway,apn-data,13,active,Batman
5172,9041,Gateway,apn-m2m,13,active,Adana
5173,9090,SmartMeter,apn-iot,12,active,Bursa
5174,9054,POS,apn-m2m,12,active,Konya
5175,9053,Gateway,apn-m2m,11,active,Sivas
5176,9020,Tracker,apn-iot,11,inactive,Izmir
5177,9039,Sensor,apn-video,15,inactive,Adana
5178,9049,Gateway,apn-video,15,active,Elazığ
5179,9024,ATM,apn-iot,11,inactive,Malatya
5180,9097,Gateway,apn-m2m,12,active,Bursa
5181,9069,Gateway,apn-iot,13,inactive,Istanbul
5182,9061,Gateway,apn-data,13,active,Kayseri
5183,9031,ATM,apn-video,14,active,Bursa
5184,9029,SmartMeter,apn-iot,12,inactive,Van
5185,9039,Tracker,apn-m2m,12,active,Mersin
5186,9091,Tracker,apn-data,12,inactive,Manisa
5187,9019,Sensor,apn-m2m,13,active,Antalya
5188,9060,ATM,apn-video,14,active,Konya
5189,9008,Camera,apn-video,15,active,Elazığ
5190,9072,POS,apn-m2m,11,active,Adana
5191,9053,Camera,apn-video,14,active,Van
5192,9054,SmartMeter,apn-iot,12,active,Kahramanmaras
5193,9072,Tracker,apn-data,11,active,Trabzon
5194,9068,ATM,apn-iot,11,inactive,Sivas
5195,9018,Camera,apn-video,15,blocked,Urfa
5196,9050,SmartMeter,apn-iot,13,active,Trabzon
5197,9032,Camera,apn-video,14,active,Gaziantep
5198,9033,Gateway,apn-video,15,active,Manisa
5199,9027,POS,apn-iot,13,active,Kayseri
5200,9043,ATM,apn-iot,13,active,Urfa
5201,9083,POS,apn-iot,12,active,Kahramanmaras
5202,9011,Gateway,apn-data,13,active,Kayseri
5203,9058,Camera,apn-video,15,active,Adana
5204,9048,Tracker,apn-video,15,inactive,Konya
5205,9012,Gateway,apn-data,11,active,Malatya
5206,9069,POS,apn-video,15,active,Eskisehir
5207,9093,ATM,apn-data,11,active,Diyarbakir
5208,9025,Gateway,apn-video,14,active,Kahramanmaras
5209,9007,Sensor,apn-iot,11,active,Urfa
5210,9035,Sensor,apn-iot,13,active,Konya
5211,9049,Gateway,apn-m2m,13,active,Konya
5212,9087,POS,apn-data,12,active,Malatya
5213,9078,SmartMeter,apn-iot,12,active,Elazığ
5214,9078,Gateway,apn-data,12,active,Van
5215,9006,Gateway,apn-data,11,active,Elazığ
5216,9010,POS,apn-iot,13,active,Kayseri
5217,9025,Sensor,apn-data,12,active,Konya
5218,9098,SmartMeter,apn-iot,11,inactive,Batman
5219,9076,SmartMeter,apn-iot,11,active,Sivas
5220,9093,Sensor,apn-data,13,active,Ankara
5221,9086,Sensor,apn-data,13,active,Van
5222,9072,Camera,apn-video,14,active,Mersin
5223,9028,ATM,apn-iot,11,active,Mersin
5224,9062,Gateway,apn-m2m,13,active,Van
5225,9027,ATM,apn-data,13,active,Istanbul
5226,9043,POS,apn-iot,12,active,Urfa
5227,9039,SmartMeter,apn-iot,13,blocked,Adana
5228,9002,Tracker,apn-data,11,inactive,Batman
5229,9028,Tracker,apn-m2m,13,active,Manisa
5230,9025,Gateway,apn-iot,12,active,Konya
5231,9095,ATM,apn-iot,12,active,Manisa
5232,9016,POS,apn-video,14,active,Antalya
5233,9096,Camera,apn-video,14,active,Erzurum
5234,9097,Camera,apn-video,14,active,Istanbul
5235,9062,SmartMeter,apn-iot,13,active,Manisa
5236,9032,ATM,apn-data,11,active,Malatya
5237,9090,Camera,apn-video,14,active,Gaziantep
5238,9078,Camera,apn-video,14,active,Malatya
5239,9091,SmartMeter,apn-iot,13,active,Batman
5240,9027,Camera,apn-video,14,active,Adana
5241,9051,Gateway,apn-iot,11,active,Trabzon
5242,9031,Sensor,apn-m2m,12,blocked,Malatya
5243,9071,Tracker,apn-m2m,11,active,Malatya
5244,9042,Tracker,apn-video,15,blocked,Erzurum
5245,9100,Gateway,apn-iot,13,inactive,Konya
5246,9037,POS,apn-m2m,11,active,Antalya
5247,9049,SmartMeter,apn-iot,11,active,Adana
5248,9060,Tracker,apn-data,12,inactive,Adana
5249,9069,Camera,apn-video,14,active,Mersin
5250,9084,Gateway,apn-video,15,active,Sivas
5251,9046,Camera,apn-video,15,active,Konya
5252,9040,Sensor,apn-iot,12,active,Istanbul
5253,9034,Sensor,apn-m2m,12,active,Kayseri
5254,9047,Sensor,apn-video,14,blocked,Malatya
5255,9066,ATM,apn-data,13,active,Mersin
5256,9064,Sensor,apn-m2m,11,active,Bursa
5257,9060,Camera,apn-video,14,active,Izmir
5258,9013,Camera,apn-video,15,active,Konya
5259,9093,Camera,apn-video,15,blocked,Van
5260,9061,Gateway,apn-m2m,12,active,Malatya
5261,9098,ATM,apn-iot,11,active,Ankara
5262,9041,Camera,apn-video,14,blocked,Kahramanmaras
5263,9027,Tracker,apn-m2m,13,active,Kayseri
5264,9048,POS,apn-iot,11,active,Erzurum
5265,9041,SmartMeter,apn-iot,12,active,Kahramanmaras
5266,9053,POS,apn-iot,12,active,Antalya
5267,9006,Tracker,apn-data,12,blocked,Trabzon
5268,9073,POS,apn-iot,13,active,Sivas
5269,9029,Camera,apn-video,15,active,Malatya
5270,9095,SmartMeter,apn-iot,11,active,Manisa
5271,9019,Gateway,apn-iot,13,active,Mersin
5272,9003,ATM,apn-m2m,12,active,Mersin
5273,9034,Gateway,apn-m2m,11,active,Van
5274,9071,Camera,apn-video,15,active,Gaziantep
5275,9075,Camera,apn-video,15,inactive,Eskisehir
5276,9075,ATM,apn-video,14,blocked,Mersin
5277,9093,Tracker,apn-m2m,12,active,Van
5278,9054,POS,apn-video,15,active,Konya
5279,9038,POS,apn-m2m,12,inactive,Diyarbakir
5280,9020,SmartMeter,apn-iot,12,blocked,Erzurum
5281,9026,ATM,apn-m2m,13,inactive,Malatya
5282,9043,POS,apn-m2m,12,active,Izmir
5283,9030,POS,apn-video,15,active,Antalya
5284,9049,Tracker,apn-video,14,active,Van
5285,9073,SmartMeter,apn-iot,13,active,Mersin
5286,9032,Gateway,apn-iot,12,active,Malatya
5287,9064,Gateway,apn-m2m,13,active,Trabzon
5288,9071,SmartMeter,apn-iot,11,active,Diyarbakir
5289,9084,Sensor,apn-video,14,blocked,Ankara
5290,9088,Sensor,apn-m2m,11,active,Istanbul
5291,9044,Camera,apn-video,15,active,Antalya
5292,9033,SmartMeter,apn-iot,13,inactive,Batman
5293,9098,POS,apn-iot,13,inactive,Sivas
5294,9063,Tracker,apn-iot,12,active,Sivas
5295,9093,POS,apn-m2m,11,active,Konya
5296,9083,Tracker,apn-m2m,13,active,Erzurum
5297,9095,POS,apn-m2m,12,active,Diyarbakir
5298,9063,SmartMeter,apn-iot,11,active,Erzurum
5299,9059,POS,apn-video,14,inactive,Malatya
5300,9022,Tracker,apn-iot,12,active,Konya
5301,9094,Sensor,apn-m2m,11,active,Van
5302,9046,Tracker,apn-iot,11,active,Antalya
5303,9022,POS,apn-video,14,blocked,Erzurum
5304,9018,Gateway,apn-data,13,inactive,Erzurum
5305,9093,Gateway,apn-iot,11,active,Eskisehir
5306,9070,SmartMeter,apn-iot,12,active,Izmir
5307,9063,POS,apn-iot,12,active,Diyarbakir
5308,9024,SmartMeter,apn-iot,13,active,Manisa
5309,9070,SmartMeter,apn-iot,13,active,Mersin
5310,9083,Sensor,apn-m2m,13,active,Istanbul
5311,9008,Sensor,apn-video,15,active,Kahramanmaras
5312,9068,ATM,apn-iot,11,active,Kahramanmaras
5313,9005,SmartMeter,apn-iot,13,active,Diyarbakir
5314,9010,ATM,apn-video,14,blocked,Eskisehir
5315,9086,Tracker,apn-video,14,active,Ankara
5316,9007,Camera,apn-video,15,active,Izmir
5317,9098,Tracker,apn-video,14,inactive,Kayseri
5318,9001,Tracker,apn-iot,12,active,Ankara
5319,9053,Camera,apn-video,15,active,Sivas
5320,9018,SmartMeter,apn-iot,12,inactive,Adana
5321,9081,POS,apn-data,11,active,Mersin
5322,9030,Gateway,apn-video,14,active,Manisa
5323,9009,ATM,apn-iot,12,active,Malatya
5324,9091,Gateway,apn-data,12,active,Adana
5325,9020,Sensor,apn-m2m,12,inactive,Konya
5326,9002,POS,apn-iot,13,inactive,Antalya
5327,9028,Gateway,apn-m2m,13,active,Gaziantep
5328,9065,SmartMeter,apn-iot,13,active,Malatya
5329,9059,ATM,apn-iot,12,active,Antalya
5330,9048,Tracker,apn-m2m,11,inactive,Kayseri
5331,9008,Sensor,apn-m2m,13,active,Elazığ
5332,9080,Gateway,apn-iot,11,blocked,Van
5333,9082,SmartMeter,apn-iot,11,active,Batman
5334,9086,Tracker,apn-m2m,12,active,Erzurum
5335,9079,SmartMeter,apn-iot,13,active,Van
5336,9062,ATM,apn-video,14,active,Manisa
5337,9085,Tracker,apn-m2m,13,active,Adana
5338,9063,Gateway,apn-data,12,blocked,Izmir
5339,9003,Camera,apn-video,15,active,Izmir
5340,9001,Camera,apn-video,15,inactive,Bursa
5341,9069,POS,apn-video,15,inactive,Urfa
5342,9071,Gateway,apn-data,12,active,Erzurum
